ID,Country,Latitude,Longitude,ground_surface_elevation_m,parameter_type,unit,unique_well_id
A7N0656,ZAF,-23.43173,29.72625,1039.0,Water depth [from the ground surface],m,ZAF_A7N0656
A7N0657,ZAF,-23.32334,29.79917,1104.0,Water depth [from the ground surface],m,ZAF_A7N0657
A7N0658,ZAF,-23.66153,29.33158,1188.0,Water depth [from the ground surface],m,ZAF_A7N0658
A7N0659,ZAF,-23.12437,29.1082,892.0,Water depth [from the ground surface],m,ZAF_A7N0659
A7N0660,ZAF,-22.86683,29.20344,797.0,Water depth [from the ground surface],m,ZAF_A7N0660
A7N0661,ZAF,-23.65942,29.41792,1205.0,Water depth [from the ground surface],m,ZAF_A7N0661
A8N0504,ZAF,-22.32611111,30.52305556,366.0,Water depth [from the ground surface],m,ZAF_A8N0504
A8N0505,ZAF,-22.6164,30.1606,535.0,Water depth [from the ground surface],m,ZAF_A8N0505
A8N0506,ZAF,-22.47003,30.57008,462.0,Water depth [from the ground surface],m,ZAF_A8N0506
A8N0507,ZAF,-22.94022,29.7856,1020.0,Water depth [from the ground surface],m,ZAF_A8N0507
A8N0508,ZAF,-22.9188,30.2257,812.0,Water depth [from the ground surface],m,ZAF_A8N0508
A8N0509,ZAF,-22.9241,30.2636,839.0,Water depth [from the ground surface],m,ZAF_A8N0509
A8N0510,ZAF,-22.36452,30.37452,386.0,Water depth [from the ground surface],m,ZAF_A8N0510
A8N0513,ZAF,-22.78889,29.96088,643.0,Water depth [from the ground surface],m,ZAF_A8N0513
A8N0514,ZAF,-22.74094,30.3886,1037.0,Water depth [from the ground surface],m,ZAF_A8N0514
A8N0515,ZAF,-22.81509,30.05234,664.0,Water depth [from the ground surface],m,ZAF_A8N0515
A9N0001,ZAF,-22.5874,30.6605,552.0,Water depth [from the ground surface],m,ZAF_A9N0001
A9N0002,ZAF,-22.4566,30.9374,341.0,Water depth [from the ground surface],m,ZAF_A9N0002
A9N0003,ZAF,-22.4249,30.9688,345.0,Water depth [from the ground surface],m,ZAF_A9N0003
A9N0004,ZAF,-22.4249,30.9687,345.0,Water depth [from the ground surface],m,ZAF_A9N0004
A9N0005,ZAF,-22.4209,30.8468,377.0,Water depth [from the ground surface],m,ZAF_A9N0005
A9N0006,ZAF,-22.4229,30.8474,379.0,Water depth [from the ground surface],m,ZAF_A9N0006
A9N0007,ZAF,-23.13907,30.05134,817.0,Water depth [from the ground surface],m,ZAF_A9N0007
A9N0008,ZAF,-23.0541,30.53884,565.0,Water depth [from the ground surface],m,ZAF_A9N0008
A9N0009,ZAF,-22.85428,30.39991,960.0,Water depth [from the ground surface],m,ZAF_A9N0009
A9N0010,ZAF,-22.57881,30.82308,423.0,Water depth [from the ground surface],m,ZAF_A9N0010
A9N0011,ZAF,-22.70289,30.79233,620.0,Water depth [from the ground surface],m,ZAF_A9N0011
A9N0012,ZAF,-22.5516,30.5812,505.0,Water depth [from the ground surface],m,ZAF_A9N0012
A9N0013,ZAF,-22.74744,30.63414,613.0,Water depth [from the ground surface],m,ZAF_A9N0013
A9N0014,ZAF,-22.88436,30.67031,503.0,Water depth [from the ground surface],m,ZAF_A9N0014
A9N0015,ZAF,-22.7667,30.8937,430.0,Water depth [from the ground surface],m,ZAF_A9N0015
A9N0016,ZAF,-22.4638,30.7266,433.0,Water depth [from the ground surface],m,ZAF_A9N0016
A9N0017,ZAF,-22.47762,30.98251,339.0,Water depth [from the ground surface],m,ZAF_A9N0017
A9N0018,ZAF,-23.08848,30.26623,715.0,Water depth [from the ground surface],m,ZAF_A9N0018
A9N0019,ZAF,-23.29078,29.84556,1094.0,Water depth [from the ground surface],m,ZAF_A9N0019
A9N0020,ZAF,-22.42471,30.99426,304.0,Water depth [from the ground surface],m,ZAF_A9N0020
A9N0021,ZAF,-23.21843,29.9551,1028.0,Water depth [from the ground surface],m,ZAF_A9N0021
A9N0025,ZAF,-22.73525,30.6462,581.0,Water depth [from the ground surface],m,ZAF_A9N0025
B1N0003,ZAF,-26.40001,29.35128,1577.0,Water depth [from the ground surface],m,ZAF_B1N0003
B1N0004,ZAF,-26.34368,29.84996,1780.0,Water depth [from the ground surface],m,ZAF_B1N0004
B1N0005,ZAF,-26.25176,29.68519,1632.0,Water depth [from the ground surface],m,ZAF_B1N0005
B1N0006,ZAF,-25.79295,29.18705,1445.0,Water depth [from the ground surface],m,ZAF_B1N0006
B1N0007,ZAF,-26.22459,29.28548,1573.0,Water depth [from the ground surface],m,ZAF_B1N0007
B1N0008,ZAF,-25.73681,29.4536,1447.0,Water depth [from the ground surface],m,ZAF_B1N0008
B2N0001,ZAF,-26.14387,28.67612,1551.0,Water depth [from the ground surface],m,ZAF_B2N0001
B2N0003,ZAF,-26.14309,28.68447,1548.0,Water depth [from the ground surface],m,ZAF_B2N0003
B2N0006,ZAF,-26.13923,28.67076,1563.0,Water depth [from the ground surface],m,ZAF_B2N0006
B2N0021,ZAF,-26.02578,28.45206,1638.0,Water depth [from the ground surface],m,ZAF_B2N0021
B2N0031,ZAF,-26.06295,28.532,1589.0,Water depth [from the ground surface],m,ZAF_B2N0031
B2N0032,ZAF,-26.06716,28.53848,1581.0,Water depth [from the ground surface],m,ZAF_B2N0032
B2N0034,ZAF,-26.07419,28.54539,1574.0,Water depth [from the ground surface],m,ZAF_B2N0034
B2N0037,ZAF,-26.09027,28.53082,1596.0,Water depth [from the ground surface],m,ZAF_B2N0037
B2N0038,ZAF,-26.09027,28.53053,1596.0,Water depth [from the ground surface],m,ZAF_B2N0038
B2N0039,ZAF,-26.07885,28.521,1590.0,Water depth [from the ground surface],m,ZAF_B2N0039
B2N0050,ZAF,-26.0969,28.58294,1573.0,Water depth [from the ground surface],m,ZAF_B2N0050
B2N0051,ZAF,-26.12045,28.57226,1585.0,Water depth [from the ground surface],m,ZAF_B2N0051
B2N0053,ZAF,-26.15893,28.60289,1616.0,Water depth [from the ground surface],m,ZAF_B2N0053
B2N0055,ZAF,-26.11306,28.65684,1582.0,Water depth [from the ground surface],m,ZAF_B2N0055
B2N0061,ZAF,-26.06103,28.54133,1577.0,Water depth [from the ground surface],m,ZAF_B2N0061
B2N0063,ZAF,-26.09396,28.53219,1593.0,Water depth [from the ground surface],m,ZAF_B2N0063
B2N0069,ZAF,-26.15228,28.69672,1549.0,Water depth [from the ground surface],m,ZAF_B2N0069
B2N0073,ZAF,-26.20299,28.67844,1575.0,Water depth [from the ground surface],m,ZAF_B2N0073
B2N0506,ZAF,-26.15002,28.68776,1562.0,Water depth [from the ground surface],m,ZAF_B2N0506
B2N0717,ZAF,-26.03182,28.38281,1648.0,Water depth [from the ground surface],m,ZAF_B2N0717
B2N0719,ZAF,-26.18134,28.66826,1585.0,Water depth [from the ground surface],m,ZAF_B2N0719
B2N0721,ZAF,-26.11691,28.65791,1584.0,Water depth [from the ground surface],m,ZAF_B2N0721
B2N0723,ZAF,-26.19214,28.60772,1608.0,Water depth [from the ground surface],m,ZAF_B2N0723
B2N0725,ZAF,-26.16045,28.58718,1596.0,Water depth [from the ground surface],m,ZAF_B2N0725
B2N0728,ZAF,-26.11953,28.61512,1583.0,Water depth [from the ground surface],m,ZAF_B2N0728
B2N0730,ZAF,-26.114639,28.65617,1582.0,Water depth [from the ground surface],m,ZAF_B2N0730
B3N0001,ZAF,-24.95602,28.54093,1054.0,Water depth [from the ground surface],m,ZAF_B3N0001
B3N0012,ZAF,-24.90635,28.73502,1049.0,Water depth [from the ground surface],m,ZAF_B3N0012
B3N0019,ZAF,-25.72307,28.61297,1519.0,Water depth [from the ground surface],m,ZAF_B3N0019
B3N0020,ZAF,-25.72383,28.61567,1527.0,Water depth [from the ground surface],m,ZAF_B3N0020
B3N0021,ZAF,-25.72374,28.62823,1526.0,Water depth [from the ground surface],m,ZAF_B3N0021
B3N0022,ZAF,-25.06145,28.50623,1035.0,Water depth [from the ground surface],m,ZAF_B3N0022
B3N0023,ZAF,-24.95602,28.54093,1054.0,Water depth [from the ground surface],m,ZAF_B3N0023
B3N0024,ZAF,-25.3395,29.2736,1123.0,Water depth [from the ground surface],m,ZAF_B3N0024
B3N0025,ZAF,-25.1745,29.0859,999.0,Water depth [from the ground surface],m,ZAF_B3N0025
B3N0026,ZAF,-25.3523,28.7371,1280.0,Water depth [from the ground surface],m,ZAF_B3N0026
B3N0027,ZAF,-25.1362,28.512,1042.0,Water depth [from the ground surface],m,ZAF_B3N0027
B4N0002,ZAF,-24.95754,29.80591,1481.0,Water depth [from the ground surface],m,ZAF_B4N0002
B5N0011,ZAF,-24.22028,29.22194,1696.0,Water depth [from the ground surface],m,ZAF_B5N0011
B5N0013,ZAF,-24.29572,29.21231,1202.0,Water depth [from the ground surface],m,ZAF_B5N0013
B5N0051,ZAF,-24.456,29.11131,984.0,Water depth [from the ground surface],m,ZAF_B5N0051
B5N0052,ZAF,-24.22186,29.49841,1117.0,Water depth [from the ground surface],m,ZAF_B5N0052
B5N0054,ZAF,-24.04886,29.70159,1134.0,Water depth [from the ground surface],m,ZAF_B5N0054
B5N0055,ZAF,-24.6071,29.08025,971.0,Water depth [from the ground surface],m,ZAF_B5N0055
B5N0056,ZAF,-24.70891,29.40535,803.0,Water depth [from the ground surface],m,ZAF_B5N0056
B5N0057,ZAF,-24.64631,29.69125,1037.0,Water depth [from the ground surface],m,ZAF_B5N0057
B5N0058,ZAF,-24.66141,29.65162,1053.0,Water depth [from the ground surface],m,ZAF_B5N0058
B5N0061,ZAF,-24.28547,29.35542,1077.0,Water depth [from the ground surface],m,ZAF_B5N0061
B5N0067,ZAF,-24.67381,29.91249,1090.0,Water depth [from the ground surface],m,ZAF_B5N0067
B5N0068,ZAF,-23.90289,29.8869,1370.0,Water depth [from the ground surface],m,ZAF_B5N0068
B5N0069,ZAF,-24.68494,28.79076,1052.0,Water depth [from the ground surface],m,ZAF_B5N0069
B6N0001,ZAF,-24.5923,30.775,1165.0,Water depth [from the ground surface],m,ZAF_B6N0001
B7N0002,ZAF,-24.595592,31.134836,598.0,Water depth [from the ground surface],m,ZAF_B7N0002
B7N0005,ZAF,-24.07633,30.3644,593.0,Water depth [from the ground surface],m,ZAF_B7N0005
B7N0006,ZAF,-23.9724,31.0597,363.0,Water depth [from the ground surface],m,ZAF_B7N0006
B7N0007,ZAF,-23.91828,30.597,559.0,Water depth [from the ground surface],m,ZAF_B7N0007
B7N0009,ZAF,-24.37586,30.61731,518.0,Water depth [from the ground surface],m,ZAF_B7N0009
B7N0011,ZAF,-24.13615,30.84531,427.0,Water depth [from the ground surface],m,ZAF_B7N0011
B7N0013,ZAF,-24.04346,29.9025,1614.0,Water depth [from the ground surface],m,ZAF_B7N0013
B7N0014,ZAF,-24.28484,29.965154,794.0,Water depth [from the ground surface],m,ZAF_B7N0014
B7N0015,ZAF,-24.34613,30.31462,648.0,Water depth [from the ground surface],m,ZAF_B7N0015
B7N0016,ZAF,-24.33636,31.45877,400.0,Water depth [from the ground surface],m,ZAF_B7N0016
B8N0502,ZAF,-23.94055,29.93923,1390.0,Water depth [from the ground surface],m,ZAF_B8N0502
B8N0503,ZAF,-23.36434,30.88949,415.0,Water depth [from the ground surface],m,ZAF_B8N0503
B8N0504,ZAF,-23.38954,30.68188,482.0,Water depth [from the ground surface],m,ZAF_B8N0504
B8N0507,ZAF,-23.24507,30.61137,518.0,Water depth [from the ground surface],m,ZAF_B8N0507
B8N0509,ZAF,-23.268,30.3818,554.0,Water depth [from the ground surface],m,ZAF_B8N0509
B8N0510,ZAF,-23.4655,30.15652,652.0,Water depth [from the ground surface],m,ZAF_B8N0510
B8N0513,ZAF,-23.89336,30.35806,508.0,Water depth [from the ground surface],m,ZAF_B8N0513
B8N0514,ZAF,-23.79483,30.17093,737.0,Water depth [from the ground surface],m,ZAF_B8N0514
B8N0515,ZAF,-23.51347,30.41597,546.0,Water depth [from the ground surface],m,ZAF_B8N0515
B8N0516,ZAF,-23.6002,31.0174,351.0,Water depth [from the ground surface],m,ZAF_B8N0516
B8N0518,ZAF,-23.6239,30.6734,437.0,Water depth [from the ground surface],m,ZAF_B8N0518
B8N0520,ZAF,-23.6549,29.9591,863.0,Water depth [from the ground surface],m,ZAF_B8N0520
B8N0521,ZAF,-23.20531,30.14028,616.0,Water depth [from the ground surface],m,ZAF_B8N0521
B8N0523,ZAF,-23.7083,30.95463,383.0,Water depth [from the ground surface],m,ZAF_B8N0523
B8N0524,ZAF,-23.36904,29.9304,1124.0,Water depth [from the ground surface],m,ZAF_B8N0524
B8N0589,ZAF,-23.49143,31.49087,200.0,Water depth [from the ground surface],m,ZAF_B8N0589
B8N0591,ZAF,-23.4467,31.1556,200.0,Water depth [from the ground surface],m,ZAF_B8N0591
B8N0592,ZAF,-23.93523,31.49454,311.0,Water depth [from the ground surface],m,ZAF_B8N0592
B9N0001,ZAF,-22.96745,30.75457,528.0,Water depth [from the ground surface],m,ZAF_B9N0001
B9N0002,ZAF,-23.08865,30.58518,556.0,Water depth [from the ground surface],m,ZAF_B9N0002
B9N0003,ZAF,-23.0721,30.8047,484.0,Water depth [from the ground surface],m,ZAF_B9N0003
B9N0004,ZAF,-22.8239,30.92169,425.0,Water depth [from the ground surface],m,ZAF_B9N0004
B9N0011,ZAF,-23.26362,31.18458,200.0,Water depth [from the ground surface],m,ZAF_B9N0011
B9N0015,ZAF,-22.6972,31.2699,400.0,Water depth [from the ground surface],m,ZAF_B9N0015
B9N0017,ZAF,-22.78196,31.08993,400.0,Water depth [from the ground surface],m,ZAF_B9N0017
C2N0001,ZAF,-26.33952,27.39682,1506.0,Water depth [from the ground surface],m,ZAF_C2N0001
C2N0002,ZAF,-26.51043,27.15314,1434.0,Water depth [from the ground surface],m,ZAF_C2N0002
C2N0003,ZAF,-26.40177,27.21463,1455.0,Water depth [from the ground surface],m,ZAF_C2N0003
C2N0004,ZAF,-26.30108,27.81364,1575.0,Water depth [from the ground surface],m,ZAF_C2N0004
C2N0011,ZAF,-26.30869,27.6654,1588.0,Water depth [from the ground surface],m,ZAF_C2N0011
C2N0012,ZAF,-26.2938,27.66574,1570.0,Water depth [from the ground surface],m,ZAF_C2N0012
C2N0022,ZAF,-26.24491,27.67421,1609.0,Water depth [from the ground surface],m,ZAF_C2N0022
C2N0023,ZAF,-26.23891,27.76042,1629.0,Water depth [from the ground surface],m,ZAF_C2N0023
C2N0082,ZAF,-26.25135,27.16277,1466.0,Water depth [from the ground surface],m,ZAF_C2N0082
C2N0104,ZAF,-26.50822,27.13631,1413.0,Water depth [from the ground surface],m,ZAF_C2N0104
C2N0120,ZAF,-26.39431,27.69643,1648.0,Water depth [from the ground surface],m,ZAF_C2N0120
C2N0180,ZAF,-26.26349,27.17181,1496.0,Water depth [from the ground surface],m,ZAF_C2N0180
C2N0190,ZAF,-26.31443,27.11108,1505.0,Water depth [from the ground surface],m,ZAF_C2N0190
C2N0198,ZAF,-26.34709,27.3802,1501.0,Water depth [from the ground surface],m,ZAF_C2N0198
C2N0204,ZAF,-26.35294,27.38724,1512.0,Water depth [from the ground surface],m,ZAF_C2N0204
C2N0226,ZAF,-26.27666,27.59592,1580.0,Water depth [from the ground surface],m,ZAF_C2N0226
C2N0228,ZAF,-26.26399,27.61636,1589.0,Water depth [from the ground surface],m,ZAF_C2N0228
C2N0243,ZAF,-26.25764,27.67631,1588.0,Water depth [from the ground surface],m,ZAF_C2N0243
C2N0252,ZAF,-26.31133,27.67261,1595.0,Water depth [from the ground surface],m,ZAF_C2N0252
C2N0283,ZAF,-26.31974,27.65321,1593.0,Water depth [from the ground surface],m,ZAF_C2N0283
C2N0301,ZAF,-26.26121,27.6836,1581.0,Water depth [from the ground surface],m,ZAF_C2N0301
C2N0310,ZAF,-26.26674,27.75401,1609.0,Water depth [from the ground surface],m,ZAF_C2N0310
C2N0320,ZAF,-26.22567,27.75614,1641.0,Water depth [from the ground surface],m,ZAF_C2N0320
C2N0322,ZAF,-26.281,27.719,1587.0,Water depth [from the ground surface],m,ZAF_C2N0322
C2N0327,ZAF,-26.28686,27.78505,1587.0,Water depth [from the ground surface],m,ZAF_C2N0327
C2N0331,ZAF,-26.34517,27.77321,1644.0,Water depth [from the ground surface],m,ZAF_C2N0331
C2N0332,ZAF,-26.32338,27.77654,1617.0,Water depth [from the ground surface],m,ZAF_C2N0332
C2N0347,ZAF,-26.26772,27.76303,1608.0,Water depth [from the ground surface],m,ZAF_C2N0347
C2N0362,ZAF,-26.30536,27.80458,1584.0,Water depth [from the ground surface],m,ZAF_C2N0362
C2N0365,ZAF,-26.29272,27.74675,1591.0,Water depth [from the ground surface],m,ZAF_C2N0365
C2N0370,ZAF,-26.34897,27.8064,1632.0,Water depth [from the ground surface],m,ZAF_C2N0370
C2N0371,ZAF,-26.34932,27.78235,1648.0,Water depth [from the ground surface],m,ZAF_C2N0371
C2N0375,ZAF,-26.33258,27.81049,1595.0,Water depth [from the ground surface],m,ZAF_C2N0375
C2N0509,ZAF,-26.32498,27.82266,1587.0,Water depth [from the ground surface],m,ZAF_C2N0509
C2N0534,ZAF,-26.29897,27.73383,1599.0,Water depth [from the ground surface],m,ZAF_C2N0534
C2N0594,ZAF,-26.29086,28.20271,1519.0,Water depth [from the ground surface],m,ZAF_C2N0594
C2N0596,ZAF,-26.32663,27.78391,1614.0,Water depth [from the ground surface],m,ZAF_C2N0596
C2N0597,ZAF,-26.32699,27.77942,1620.0,Water depth [from the ground surface],m,ZAF_C2N0597
C2N0602,ZAF,-26.32251,27.7889,1608.0,Water depth [from the ground surface],m,ZAF_C2N0602
C2N0604,ZAF,-26.31282,27.78192,1602.0,Water depth [from the ground surface],m,ZAF_C2N0604
C2N0606,ZAF,-26.30623,27.77523,1594.0,Water depth [from the ground surface],m,ZAF_C2N0606
C2N0610,ZAF,-26.29612,27.74551,1593.0,Water depth [from the ground surface],m,ZAF_C2N0610
C2N0615,ZAF,-26.29768,27.78949,1586.0,Water depth [from the ground surface],m,ZAF_C2N0615
C2N0619,ZAF,-26.28804,27.8139,1576.0,Water depth [from the ground surface],m,ZAF_C2N0619
C2N0621,ZAF,-26.29905,27.80921,1574.0,Water depth [from the ground surface],m,ZAF_C2N0621
C2N0622,ZAF,-26.29587,27.80521,1571.0,Water depth [from the ground surface],m,ZAF_C2N0622
C2N0625,ZAF,-26.33524,27.79764,1608.0,Water depth [from the ground surface],m,ZAF_C2N0625
C2N0662,ZAF,-26.32032,27.79022,1605.0,Water depth [from the ground surface],m,ZAF_C2N0662
C2N0685,ZAF,-26.3283,27.783,1616.0,Water depth [from the ground surface],m,ZAF_C2N0685
C2N0747,ZAF,-26.35018,27.83853,1591.0,Water depth [from the ground surface],m,ZAF_C2N0747
C2N0769,ZAF,-26.32674,28.29243,1550.0,Water depth [from the ground surface],m,ZAF_C2N0769
C2N0775,ZAF,-26.36072,28.27673,1538.0,Water depth [from the ground surface],m,ZAF_C2N0775
C2N0778,ZAF,-26.34271,28.20075,1560.0,Water depth [from the ground surface],m,ZAF_C2N0778
C2N0780,ZAF,-26.36374,28.24309,1548.0,Water depth [from the ground surface],m,ZAF_C2N0780
C2N0782,ZAF,-26.37883,28.21708,1521.0,Water depth [from the ground surface],m,ZAF_C2N0782
C2N0788,ZAF,-26.41719,28.09348,1482.0,Water depth [from the ground surface],m,ZAF_C2N0788
C2N0789,ZAF,-26.41631,28.0653,1500.0,Water depth [from the ground surface],m,ZAF_C2N0789
C2N0790,ZAF,-26.41554,28.05533,1526.0,Water depth [from the ground surface],m,ZAF_C2N0790
C2N0791,ZAF,-26.4242,28.04019,1528.0,Water depth [from the ground surface],m,ZAF_C2N0791
C2N0812,ZAF,-26.42159,28.03105,1539.0,Water depth [from the ground surface],m,ZAF_C2N0812
C2N0813,ZAF,-26.39368,28.05978,1515.0,Water depth [from the ground surface],m,ZAF_C2N0813
C2N0814,ZAF,-26.40329,28.06523,1502.0,Water depth [from the ground surface],m,ZAF_C2N0814
C2N0820,ZAF,-26.37078,28.04401,1536.0,Water depth [from the ground surface],m,ZAF_C2N0820
C2N0821,ZAF,-26.36286,28.04492,1525.0,Water depth [from the ground surface],m,ZAF_C2N0821
C2N0822,ZAF,-26.33068,27.98673,1523.0,Water depth [from the ground surface],m,ZAF_C2N0822
C2N0833,ZAF,-26.35507,27.894,1610.0,Water depth [from the ground surface],m,ZAF_C2N0833
C2N0836,ZAF,-26.33474,27.90586,1544.0,Water depth [from the ground surface],m,ZAF_C2N0836
C2N0849,ZAF,-26.35356,27.82069,1624.0,Water depth [from the ground surface],m,ZAF_C2N0849
C2N0850,ZAF,-26.35079,27.82181,1621.0,Water depth [from the ground surface],m,ZAF_C2N0850
C2N0860,ZAF,-26.45869,28.06608,1490.0,Water depth [from the ground surface],m,ZAF_C2N0860
C2N0862,ZAF,-26.44528,28.05757,1506.0,Water depth [from the ground surface],m,ZAF_C2N0862
C2N0864,ZAF,-26.43415,28.062,1504.0,Water depth [from the ground surface],m,ZAF_C2N0864
C2N0865,ZAF,-26.41209,28.05666,1517.0,Water depth [from the ground surface],m,ZAF_C2N0865
C2N0866,ZAF,-26.40867,28.05026,1535.0,Water depth [from the ground surface],m,ZAF_C2N0866
C2N0867,ZAF,-26.42213,28.05304,1532.0,Water depth [from the ground surface],m,ZAF_C2N0867
C2N0868,ZAF,-26.42587,28.05005,1519.0,Water depth [from the ground surface],m,ZAF_C2N0868
C2N0869,ZAF,-26.42964,28.04765,1525.0,Water depth [from the ground surface],m,ZAF_C2N0869
C2N0873,ZAF,-26.5693,27.96603,1474.0,Water depth [from the ground surface],m,ZAF_C2N0873
C2N0875,ZAF,-26.56142,27.96508,1477.0,Water depth [from the ground surface],m,ZAF_C2N0875
C2N0877,ZAF,-26.52353,27.98681,1496.0,Water depth [from the ground surface],m,ZAF_C2N0877
C2N0878,ZAF,-26.51052,27.97666,1523.0,Water depth [from the ground surface],m,ZAF_C2N0878
C2N0879,ZAF,-26.51062,27.97686,1523.0,Water depth [from the ground surface],m,ZAF_C2N0879
C2N0880,ZAF,-26.51399,27.98667,1517.0,Water depth [from the ground surface],m,ZAF_C2N0880
C2N0881,ZAF,-26.51119,27.99231,1522.0,Water depth [from the ground surface],m,ZAF_C2N0881
C2N0882,ZAF,-26.51665,28.00501,1510.0,Water depth [from the ground surface],m,ZAF_C2N0882
C2N0885,ZAF,-26.38273,28.04262,1578.0,Water depth [from the ground surface],m,ZAF_C2N0885
C2N0890,ZAF,-26.08253,28.43302,1601.0,Water depth [from the ground surface],m,ZAF_C2N0890
C2N0893,ZAF,-26.1015,28.44929,1617.0,Water depth [from the ground surface],m,ZAF_C2N0893
C2N0897,ZAF,-26.38121,27.73403,1659.0,Water depth [from the ground surface],m,ZAF_C2N0897
C2N0899,ZAF,-26.39157,27.73402,1678.0,Water depth [from the ground surface],m,ZAF_C2N0899
C2N0900,ZAF,-26.39193,27.73993,1662.0,Water depth [from the ground surface],m,ZAF_C2N0900
C2N0903,ZAF,-26.44108,27.69545,1563.0,Water depth [from the ground surface],m,ZAF_C2N0903
C2N0904,ZAF,-26.44096,27.69254,1562.0,Water depth [from the ground surface],m,ZAF_C2N0904
C2N0915,ZAF,-26.41657,27.72205,1625.0,Water depth [from the ground surface],m,ZAF_C2N0915
C2N0917,ZAF,-26.42027,27.73005,1612.0,Water depth [from the ground surface],m,ZAF_C2N0917
C2N0923,ZAF,-26.39806,27.64339,1642.0,Water depth [from the ground surface],m,ZAF_C2N0923
C2N0998,ZAF,-26.33402,27.77855,1623.0,Water depth [from the ground surface],m,ZAF_C2N0998
C2N1002,ZAF,-26.25562,27.64813,1591.0,Water depth [from the ground surface],m,ZAF_C2N1002
C2N1004,ZAF,-26.38671,27.76657,1654.0,Water depth [from the ground surface],m,ZAF_C2N1004
C2N1005,ZAF,-26.39219,27.74174,1656.0,Water depth [from the ground surface],m,ZAF_C2N1005
C2N1018,ZAF,-26.31769,27.78745,1610.0,Water depth [from the ground surface],m,ZAF_C2N1018
C2N1019,ZAF,-26.32179,27.78973,1607.0,Water depth [from the ground surface],m,ZAF_C2N1019
C2N1020,ZAF,-25.95889,26.55066,1530.0,Water depth [from the ground surface],m,ZAF_C2N1020
C2N1021,ZAF,-25.8771,26.53426,1534.0,Water depth [from the ground surface],m,ZAF_C2N1021
C2N1023,ZAF,-26.16594,26.57324,1517.0,Water depth [from the ground surface],m,ZAF_C2N1023
C2N1024,ZAF,-26.06785,26.6332,1506.0,Water depth [from the ground surface],m,ZAF_C2N1024
C2N1025,ZAF,-26.09508,26.95291,1538.0,Water depth [from the ground surface],m,ZAF_C2N1025
C2N1027,ZAF,-26.21825,26.88745,1549.0,Water depth [from the ground surface],m,ZAF_C2N1027
C2N1028,ZAF,-26.24267,26.86293,1489.0,Water depth [from the ground surface],m,ZAF_C2N1028
C2N1029,ZAF,-26.15593,26.80614,1510.0,Water depth [from the ground surface],m,ZAF_C2N1029
C2N1030,ZAF,-26.19109,26.75974,1510.0,Water depth [from the ground surface],m,ZAF_C2N1030
C2N1033,ZAF,-26.25406,26.80593,1509.0,Water depth [from the ground surface],m,ZAF_C2N1033
C2N1036,ZAF,-26.140376,26.481661,1512.0,Water depth [from the ground surface],m,ZAF_C2N1036
C2N1037,ZAF,-26.02496,26.48956,1528.0,Water depth [from the ground surface],m,ZAF_C2N1037
C2N1097,ZAF,-26.31655,27.83179,1574.0,Water depth [from the ground surface],m,ZAF_C2N1097
C2N1098,ZAF,-26.32478,27.84503,1568.0,Water depth [from the ground surface],m,ZAF_C2N1098
C2N1113,ZAF,-26.13916667,28.51805556,1626.0,Water depth [from the ground surface],m,ZAF_C2N1113
C2N1114,ZAF,-26.14432,28.52126,1622.0,Water depth [from the ground surface],m,ZAF_C2N1114
C2N1115,ZAF,-25.94456,28.31404,1435.0,Water depth [from the ground surface],m,ZAF_C2N1115
C2N1119,ZAF,-26.66353,26.87188,1391.0,Water depth [from the ground surface],m,ZAF_C2N1119
C2N1120,ZAF,-26.67044,26.86885,1386.0,Water depth [from the ground surface],m,ZAF_C2N1120
C2N1133,ZAF,-26.85316,26.50871,1390.0,Water depth [from the ground surface],m,ZAF_C2N1133
C2N1134,ZAF,-26.96836111,26.7225,1288.0,Water depth [from the ground surface],m,ZAF_C2N1134
C2N1135,ZAF,-26.97294444,26.75794444,1301.0,Water depth [from the ground surface],m,ZAF_C2N1135
C2N1136,ZAF,-26.97091667,26.97091667,1327.0,Water depth [from the ground surface],m,ZAF_C2N1136
C2N1137,ZAF,-26.97138889,26.76052778,1301.0,Water depth [from the ground surface],m,ZAF_C2N1137
C2N1140,ZAF,-26.80027778,26.78461111,1358.0,Water depth [from the ground surface],m,ZAF_C2N1140
C2N1141,ZAF,-26.80197222,26.78638889,1356.0,Water depth [from the ground surface],m,ZAF_C2N1141
C2N1142,ZAF,-26.68569444,26.87063889,1377.0,Water depth [from the ground surface],m,ZAF_C2N1142
C2N1143,ZAF,-26.68472222,26.86927778,1375.0,Water depth [from the ground surface],m,ZAF_C2N1143
C2N1144,ZAF,-26.68247222,26.86636111,1375.0,Water depth [from the ground surface],m,ZAF_C2N1144
C2N1145,ZAF,-26.68108333,26.86430556,1379.0,Water depth [from the ground surface],m,ZAF_C2N1145
C2N1146,ZAF,-26.66672222,26.87255556,1389.0,Water depth [from the ground surface],m,ZAF_C2N1146
C2N1147,ZAF,-26.66652778,26.87416667,1384.0,Water depth [from the ground surface],m,ZAF_C2N1147
C2N1148,ZAF,-26.66658333,26.87419444,1384.0,Water depth [from the ground surface],m,ZAF_C2N1148
C2N1149,ZAF,-26.66655556,26.87419444,1384.0,Water depth [from the ground surface],m,ZAF_C2N1149
C2N1150,ZAF,-26.65713,26.87329,1407.0,Water depth [from the ground surface],m,ZAF_C2N1150
C2N1154,ZAF,-27.59498,26.31673,1247.0,Water depth [from the ground surface],m,ZAF_C2N1154
